parrot_id,short_id,name,content_type,home_country,country,average_demand,peak_demand,market_standing,market_travelability_index
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,KR,0.12764137551280988,3.6398857866397227,Average,0.003954487317162623
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,KW,0.12534933872658954,14.332899768429852,Average,0.003883477189254147
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,MY,0.12298389441544473,8.886966609873438,Average,0.0038101928056418917
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,NZ,0.1184954409219156,10.191012789601753,Average,0.00367113497786054
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,BG,0.11686507226072589,5.761227925060106,Average,0.0036206241449345256
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,JO,0.10544986470733295,5.983198084470598,Average,0.0032669669290724085
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,OM,0.09824745879460413,8.702984266898502,Average,0.003043827506447769
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,IQ,0.07937863179585739,1.922004996834512,Average,0.002459247962733973
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,BD,0.07836342410822192,1.6308118027664447,Average,0.0024277955758499293
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,HK,0.07011257829251437,8.828265286093236,Average,0.0021721741913028367
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,ID,0.06791873221257494,3.2081596045378387,Average,0.0021042061326379037
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,VN,0.03877547780592007,1.9775602082187576,Average,0.001201312149641031
05d9305c-494a-4f89-a9c7-5f64acb4f042,3990514473,Omar Sy,talent,FR,TW,0.03157198940893679,4.489382659734926,Average,0.0009781391903184507
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,ZA,8.745316272317236,85.86603318935289,Outstanding,1.0000000000000009
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,WW,0.17177159131129163,1.9877878183515125,Average,0.01964155279952816
1f4afcab-0e2e-41a2-b090-6f3b318bb68e,1079983415,Pearl Thusi,talent,ZA,US,0.14414657136203995,2.8288839516701114,Average,0.016482716790738285
